%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
238.0, 3251.7988385914373, -3772.8403535891002, -7334.277908119907, -5002.923906198014, -6649.9345481317705, -4406.579364130422, -4882.559762306186, -4542.455618674233, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625484116E9, 0.0, 2025-02-17 16:26:02.548
239.0, 3250.971824046591, -3784.686778150413, -7321.06802714682, -4965.082402835179, -6669.17940010779, -4423.052599793983, -4891.478108343853, -4548.334127465979, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625484376E9, 0.0, 2025-02-17 16:26:02.548
240.0, 3251.530617657974, -3805.742121427312, -7326.3206870938175, -4906.274963173266, -6692.849897485959, -4445.672565182754, -4910.566498108685, -4563.935645095783, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625484693E9, 0.0, 2025-02-17 16:26:02.548
241.0, 3253.6540333812277, -3789.6712171639465, -7344.090323935786, -4936.628632143573, -6665.98310065068, -4423.074951538438, -4898.071872958169, -4555.620796158409, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625484953E9, 0.0, 2025-02-17 16:26:02.548
242.0, 3252.268225224999, -3768.7946878426897, -7331.372181340716, -4982.784984443782, -6645.777123663083, -4402.220773961637, -4877.932951203937, -4537.180606982781, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820362548526E9, 0.0, 2025-02-17 16:26:02.548
243.0, 3248.5131321565073, -3776.818964102145, -7314.340152065773, -4953.571254440696, -6659.568149992007, -4413.418997933745, -4882.604465795096, -4538.409952927823, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73982036254856E9, 0.0, 2025-02-17 16:26:02.548
244.0, 3246.1438472442446, -3798.1648800569633, -7315.25657358844, -4890.248762398811, -6685.9208567048145, -4438.296489512502, -4901.916373004481, -4553.698546135252, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820362548586E9, 0.0, 2025-02-17 16:26:02.548
245.0, 3245.741515844049, -3789.782975886223, -7333.629707530703, -4899.971771236869, -6667.681833229284, -4424.058428294472, -4895.412015367987, -4550.971633311705, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820362548617E9, 0.0, 2025-02-17 16:26:02.548
246.0, 3242.075829753379, -3764.2125802293517, -7325.359562082239, -4953.571254440696, -6639.36217300441, -4396.878707036818, -4871.674462756451, -4531.302098191035, -0.006, 0.97, 0.292, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625486412E9, 0.0, 2025-02-17 16:26:02.548
247.0, 3239.9300622856695, -3771.0522140326757, -7310.629762486192, -4938.439123444453, -6653.197902822245, -4408.367503686846, -4875.764831991772, -4531.838540057962, -0.004, 0.966, 0.29, 192.0, 255.0, 224.0, 30.0, 48.0, 9.0, 16.0, 0.0, 0.0, 0.0, 1.7398203625486674E9, 0.0, 2025-02-17 16:26:02.548
248.0, 3239.550082629929, -3795.817946889156, -7312.306143320339, -4880.771622749761, -6684.289179359577, -4436.843626122907, -4898.697721802917, -4549.518769922111, -0.004, 0.966, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820362548693E9, 0.0, 2025-02-17 16:26:02.548
249.0, 3238.0525157514235, -3795.1473945554967, -7330.299297606862, -4873.149677890501, -6675.817868211016, -4430.87571035334, -4899.5470880922185, -4552.200979256747, -0.004, 0.966, 0.29, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203625487244E9, 0.0, 2025-02-17 16:26:02.548
251.0, 3237.851350051326, -3775.6343216460136, -7317.402341056149, -4938.707344377916, -6656.595367979452, -4410.759140343564, -4879.654035526995, -4533.51492089211, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630191374E9, 0.0, 2025-02-17 16:26:03.019
252.0, 3238.7230680850826, -3800.4224062469493, -7317.156471867142, -4888.639436798029, -6688.290141617077, -4440.419905235756, -4901.782262537749, -4551.865703089918, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630191894E9, 0.0, 2025-02-17 16:26:03.019
253.0, 3238.6783645961723, -3809.1619383289744, -7335.328440109306, -4866.734727231828, -6691.2629236296325, -4446.0972483274045, -4911.326457420166, -4562.125153794904, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73982036301922E9, 0.0, 2025-02-17 16:26:03.019
254.0, 3238.9242337851806, -3783.5021356942816, -7342.59275705728, -4932.895890819537, -6657.645899968851, -4415.095378767894, -4889.242933898322, -4545.249586731146, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630192497E9, 0.0, 2025-02-17 16:26:03.019
255.0, 3240.108876241312, -3784.016225816754, -7329.114655150731, -4949.6149956721065, -6663.658519227329, -4418.87282358084, -4888.102994931101, -4542.790894841063, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630192797E9, 0.0, 2025-02-17 16:26:03.019
0.0, 3240.712373341605, -3805.764473171768, -7325.8513004602555, -4905.917335261981, -6693.341635863976, -4446.611338449877, -4907.861937029593, -4558.99590957116, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630193083E9, 0.0, 2025-02-17 16:26:03.019
1.0, 3239.5053791410187, -3819.913127411977, -7339.798789000367, -4868.276997599244, -6705.121005191923, -4459.26242581158, -4922.323515692176, -4572.853991133451, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 30.0, 32.0, 9.0, 128.0, 0.0, 0.0, 0.0, 1.7398203630193355E9, 0.0, 2025-02-17 16:26:03.019
